"item","imdb","ia"
"http://www.wikidata.org/entity/Q681774","tt0038390","CaesarAndCleopatra"
"http://www.wikidata.org/entity/Q1198767","tt0045659","the-cruel-sea-1953"
"http://www.wikidata.org/entity/Q1214975","tt0062873","the-young-girls-of-rochefort"
"http://www.wikidata.org/entity/Q2061752","tt0048261","kissmedeadly1955_202001"
"http://www.wikidata.org/entity/Q2061752","tt0048261","kiss-me-deadly-1955"
"http://www.wikidata.org/entity/Q2061752","tt0048261","1955-kiss-me-deadly-el-beso-mortal-robert-aldrich-vose"
"http://www.wikidata.org/entity/Q4922071","tt0046790","1954-black-tuesday-martes-negro-hugo-fregonese-vo"
"http://www.wikidata.org/entity/Q4922071","tt0046790","1954-black-tuesday-martes-negro-hugo-fregonese-vose"
"http://www.wikidata.org/entity/Q4922071","tt0046790","black-tuesday-1954"
"http://www.wikidata.org/entity/Q1145140","tt0035753","le-corbeau"
"http://www.wikidata.org/entity/Q2336169","tt0017739","The_Cat_and_the_Canary"
"http://www.wikidata.org/entity/Q3536572","tt0032842","night-train-to-munich"
"http://www.wikidata.org/entity/Q3536572","tt0032842","night-train-to-munich-1940"
"http://www.wikidata.org/entity/Q3536572","tt0032842","NightTrainToMunich"
"http://www.wikidata.org/entity/Q256416","tt0023622","trouble-in-paradise"
"http://www.wikidata.org/entity/Q525026","tt0052050","1958-party-girl-chicago-anos-30-nicholas-ray-vose"
"http://www.wikidata.org/entity/Q854990","tt0080979","kagemusha_202012"
"http://www.wikidata.org/entity/Q1106127","tt0040843","1948-the-street-with-no-name-la-calle-sin-nombre-william-keighley-vo"
"http://www.wikidata.org/entity/Q1106127","tt0040843","1948-the-street-with-no-name-la-calle-sin-nombre-william-keighley-ve"
"http://www.wikidata.org/entity/Q1214977","tt0042727","TheMan_201607"
"http://www.wikidata.org/entity/Q1808904","tt0023940","design-for-living-1933"
"http://www.wikidata.org/entity/Q1858285","tt0035085","MoscowStrikesBack"
"http://www.wikidata.org/entity/Q2542754","tt0029217","1937-marked-woman-la-mujer-marcada-lloyd-bacon-vose"
"http://www.wikidata.org/entity/Q3180788","tt0047073","hell-and-high-water-1954"
"http://www.wikidata.org/entity/Q7033877","tt0049553","1956-nightmare-noche-de-pesadilla-maxwell-shane-vose"
"http://www.wikidata.org/entity/Q471306","tt0023427","scarface-1932_202109"
"http://www.wikidata.org/entity/Q471306","tt0023427","scarface-1932-colorized-movie-720p-hd"
"http://www.wikidata.org/entity/Q471306","tt0023427","1932-scarface-scarface-el-terror-del-hampa-howard-hawks-vose"
"http://www.wikidata.org/entity/Q578809","tt0047573","them-1954-colorized"
"http://www.wikidata.org/entity/Q852841","tt0055601","viridiana_202108"
"http://www.wikidata.org/entity/Q1060150","tt0039396","framed1947_202002"
"http://www.wikidata.org/entity/Q1060150","tt0039396","framed-1947-colorized"
"http://www.wikidata.org/entity/Q1168531","tt0044829","the-lavender-hill-mob_202105"
"http://www.wikidata.org/entity/Q1263875","tt0051713","1957-hell-drivers-ruta-infernal-desafio-al-miedo-cy-endfield-vose"
"http://www.wikidata.org/entity/Q1511625","tt0049291","the-harder-they-fall-1956"
"http://www.wikidata.org/entity/Q1511625","tt0049291","1956-the-harder-they-fall-mas-dura-sera-la-caida-mark-robson-vose"
"http://www.wikidata.org/entity/Q1774998","tt0041786","1949-the-reckless-moment-almas-desnudas-max-ophuls-vose"
"http://www.wikidata.org/entity/Q1774998","tt0041786","reckless-moment-1949"
"http://www.wikidata.org/entity/Q1774998","tt0041786","therecklessmoment1949"
"http://www.wikidata.org/entity/Q2309514","tt0045564","blue-gardenia-1953"
"http://www.wikidata.org/entity/Q2309514","tt0045564","thebluegardenia1953"
"http://www.wikidata.org/entity/Q2309514","tt0045564","1953-the-blue-gardenia-gardenia-azul-fritz-lang-vose"
"http://www.wikidata.org/entity/Q2329874","tt0033740","1941-i-wake-up-screaming-quien-mato-a-vicky-h.-bruce-humberstone-vose"
"http://www.wikidata.org/entity/Q2651105","tt0039017","Terror_By_Night"
"http://www.wikidata.org/entity/Q2651105","tt0039017","terror_by_night_ipod"
"http://www.wikidata.org/entity/Q2651105","tt0039017","TerrorByNight1946"
"http://www.wikidata.org/entity/Q2651105","tt0039017","TerrorByNight720p1946"
"http://www.wikidata.org/entity/Q2651105","tt0039017","TerrorByNight"
"http://www.wikidata.org/entity/Q3031451","tt0043390","cause_for_alarm_1951"
"http://www.wikidata.org/entity/Q3031451","tt0043390","cause_for_alarm"
"http://www.wikidata.org/entity/Q3031451","tt0043390","1951-cause-for-alarm-motivo-de-alarma-tay-garnett-vose"
"http://www.wikidata.org/entity/Q3031451","tt0043390","cause-for-alarm-1951-remastered-movie-720p-hd"
"http://www.wikidata.org/entity/Q3181879","tt0093603","nayakan-1987"
"http://www.wikidata.org/entity/Q3213886","tt0011508","Neighbors"
"http://www.wikidata.org/entity/Q4104532","tt0046001","TheLimpingMan"
"http://www.wikidata.org/entity/Q4104532","tt0046001","limping-man-1953"
"http://www.wikidata.org/entity/Q5095572","tt0041243","chicago-deadline-1949"
"http://www.wikidata.org/entity/Q5095572","tt0041243","1949chicagodeadlineelmisteriodeunadesconocidalewisallen"
"http://www.wikidata.org/entity/Q16249273","tt0050249","1957-chicago-confidential-crimen-s.-a.-sidney-salkow-vo"
"http://www.wikidata.org/entity/Q16249273","tt0050249","1957-chicago-confidential-crimen-s.-a.-sidney-salkow-ve"
"http://www.wikidata.org/entity/Q931739","tt0045201","hunted_202106"
"http://www.wikidata.org/entity/Q1953971","tt0036260","phantom-lady-1944"
"http://www.wikidata.org/entity/Q1953971","tt0036260","1944-phantom-lady-la-dama-desconocida-robert-siodmak-vose"
"http://www.wikidata.org/entity/Q3178503","tt0044364","1951-another-mans-poison-veneno-para-tus-labios-irving-rapper-vose"
"http://www.wikidata.org/entity/Q3178503","tt0044364","AnotherMansPoison51"
"http://www.wikidata.org/entity/Q3178503","tt0044364","AnotherMan_809"
"http://www.wikidata.org/entity/Q3225125","tt0047879","bighouseu.s.a.1955_201909"
"http://www.wikidata.org/entity/Q3514179","tt0047370","privatehell361954_202001"
"http://www.wikidata.org/entity/Q3514179","tt0047370","ph884535312"
"http://www.wikidata.org/entity/Q753141","tt0053976","the-virgin-spring"
"http://www.wikidata.org/entity/Q2177681","tt0040829","amazing_mr_x"
"http://www.wikidata.org/entity/Q2177681","tt0040829","TheAmazingMr.X1948Avi"
"http://www.wikidata.org/entity/Q2177681","tt0040829","the-amazing-mr-x-1948-remastered-edition-720p-hd"
"http://www.wikidata.org/entity/Q59317","tt0036613","1944-arsenic-and-old-lace-arsenico-por-compasion-frank-capra-vose"
"http://www.wikidata.org/entity/Q59317","tt0036613","1944-arsenic-and-old-lace-este-mundo-e-um-hospicio-frank-capra-legendado"
"http://www.wikidata.org/entity/Q884223","tt0027652","1936furyfuriafritzlangvose"
"http://www.wikidata.org/entity/Q1199039","tt0014341","OurHospitality_29"
"http://www.wikidata.org/entity/Q1412513","tt0042546","harvey-colorized"
"http://www.wikidata.org/entity/Q1436866","tt0051790","ivan-the-terrible-part-ii-1958"
"http://www.wikidata.org/entity/Q1498122","tt0037469","thewomaninthewindow1944"
"http://www.wikidata.org/entity/Q1498122","tt0037469","1944-the-woman-in-the-window-la-mujer-del-cuadro-fritz-lang"
"http://www.wikidata.org/entity/Q1546792","tt0038733","Lbines-RetroVisionTheaterPresentsAMatterOfLifeAndDeath502"
"http://www.wikidata.org/entity/Q1546792","tt0038733","amoflad"
"http://www.wikidata.org/entity/Q1856418","tt0048021","rififi-1955"
"http://www.wikidata.org/entity/Q1856418","tt0048021","rififi-1955-colorized-movie-720p-hd"
"http://www.wikidata.org/entity/Q210873","tt0037865","leave-her-to-heaven-1945_202110"
"http://www.wikidata.org/entity/Q210873","tt0037865","que-el-cielo-la-juzgue-1946-vose"
"http://www.wikidata.org/entity/Q1093085","tt0045555","1953thebigheatlossobornadosfritzlang"
"http://www.wikidata.org/entity/Q1219927","tt0031867","1939theroaringtwentiesraoulwalsh"
"http://www.wikidata.org/entity/Q1311296","tt0046187","pickuponsouthstreet1953_202001"
"http://www.wikidata.org/entity/Q1311296","tt0046187","pickup-on-south-street-1953"
"http://www.wikidata.org/entity/Q1311296","tt0046187","1953-pickup-on-south-street-manos-peligrosas-samuel-fuller-vose"
"http://www.wikidata.org/entity/Q1311296","tt0046187","7.7-pickup-on-south-street-1953-richard-widmark"
"http://www.wikidata.org/entity/Q1311296","tt0046187","PickupOnSouthStreet"
"http://www.wikidata.org/entity/Q1570221","tt0041859","1949thesetupnadiepuedevencermecombatetrucadorobertwise"
"http://www.wikidata.org/entity/Q164008","tt0048977","1956-the-bad-seed-la-mala-semilla-mervyn-le-roy-legendado"
"http://www.wikidata.org/entity/Q164008","tt0048977","1956-the-bad-seed-la-mala-semilla-mervyn-le-roy-vose"
"http://www.wikidata.org/entity/Q190575","tt0020530","UnChienAndalou_313"
"http://www.wikidata.org/entity/Q190575","tt0020530","un-chien-andalou__1929-film__luis_bunuel"
"http://www.wikidata.org/entity/Q2298679","tt0037635","dead-of-night_20210519"
"http://www.wikidata.org/entity/Q425904","tt0042788","nightandthecity1950"
"http://www.wikidata.org/entity/Q599466","tt0038975","1945-the-spiral-staircase-la-escalera-de-caracol-robert-siodmak-vose"
"http://www.wikidata.org/entity/Q599466","tt0038975","tss32236"
"http://www.wikidata.org/entity/Q1970114","tt0014497","SoulsForSale1923"
"http://www.wikidata.org/entity/Q3100955","tt0036094","LadyofBurlesque"
"http://www.wikidata.org/entity/Q4558232","tt0034610","Conquerb1943"
"http://www.wikidata.org/entity/Q7096829","tt0046146","gov.archives.arc.2569497"
"http://www.wikidata.org/entity/Q51520","tt0019254","DreyersThePassionOfJoanOfArc"
"http://www.wikidata.org/entity/Q51520","tt0019254","the-passion-of-joan-of-arc_1928"
"http://www.wikidata.org/entity/Q152350","tt0015648","BattleshipPotemkin"
"http://www.wikidata.org/entity/Q152350","tt0015648","ApskaftPresentsTheBattleshipPotemkin"
"http://www.wikidata.org/entity/Q543810","tt0071141","yt-1s.com-ali-fear-eats-the-soul-angst-essen-seele-auf-1974-full-movie-brigitte-"
"http://www.wikidata.org/entity/Q605867","tt0043465","1951-detective-story-brigada-21-william-wyler-vose"
"http://www.wikidata.org/entity/Q623051","tt0063350","Night.Of.The.Living.Dead_1080p"
"http://www.wikidata.org/entity/Q643753","tt0040872","theylivebynight1948_202004"
"http://www.wikidata.org/entity/Q651982","tt0045274","umberto-d-1952-colorized-movie-720p-hd"
"http://www.wikidata.org/entity/Q1076605","tt0046478","ugetsu-1953-restored-720p-hd"
"http://www.wikidata.org/entity/Q1076605","tt0046478","Ugetsu"
"http://www.wikidata.org/entity/Q1199628","tt0055852","cleo-de-5-as-7-1962"
"http://www.wikidata.org/entity/Q1542476","tt0037824","IvanTheTerriblePartOne"
"http://www.wikidata.org/entity/Q1620244","tt0032881","Our_Town"
"http://www.wikidata.org/entity/Q1620244","tt0032881","OurTown720p1940"
"http://www.wikidata.org/entity/Q2419807","tt0040257","1948-cry-of-the-city-una-vida-marcada-robert-siodmak-vose"
"http://www.wikidata.org/entity/Q2419807","tt0040257","cry-of-the-city-1948_202008"
"http://www.wikidata.org/entity/Q2464386","tt0040695","pitfall1948_202001"
"http://www.wikidata.org/entity/Q2464386","tt0040695","pitfall-1948"
"http://www.wikidata.org/entity/Q2464386","tt0040695","1948-pitfall-andre-de-toth-vose"
"http://www.wikidata.org/entity/Q2464386","tt0040695","Pitfalls3648"
"http://www.wikidata.org/entity/Q2747218","tt0055597","v615585"
"http://www.wikidata.org/entity/Q3822622","tt0040947","1948-walk-a-crooked-mile-la-gran-amenaza-gordon-douglas-vose"
"http://www.wikidata.org/entity/Q3825423","tt0039550","larceny1948"
"http://www.wikidata.org/entity/Q10372468","tt0040809","1948-so-evil-my-love-lewis-allen-vo"
"http://www.wikidata.org/entity/Q156497","tt0025913","1935-Triumph-des-Willens-Das-Dokument-vom-Reichsparteitag-1934"
"http://www.wikidata.org/entity/Q156497","tt0025913","TriumphOfTheWillgermanTriumphDesWillens"
"http://www.wikidata.org/entity/Q156497","tt0025913","1935-Triumph-des-Willens"
"http://www.wikidata.org/entity/Q156497","tt0025913","TriumphOfTheWilltriumphDesWillen"
"http://www.wikidata.org/entity/Q518492","tt0040643","night-has-a-thousand-eyes-1948"
"http://www.wikidata.org/entity/Q518492","tt0040643","1948nighthasathousandeyesmilojostienelanochejohnfarrow"
"http://www.wikidata.org/entity/Q518492","tt0040643","1948-night-has-a-thousand-eyes-mil-ojos-tiene-la-noche-john-farrow-vose"
"http://www.wikidata.org/entity/Q578061","tt0040919","unfaithfully-yours"
"http://www.wikidata.org/entity/Q695255","tt0060827","Persona_931"
"http://www.wikidata.org/entity/Q844732","tt0040723","rawdeal1948"
"http://www.wikidata.org/entity/Q844732","tt0040723","1948rawdealjustavenganzaelejecutoranthonymann"
"http://www.wikidata.org/entity/Q1421747","tt0073540","picnic-at-hanging-rock-1975"
"http://www.wikidata.org/entity/Q1784551","tt0028167","Rembrandt"
"http://www.wikidata.org/entity/Q1813235","tt0040160","1948-the-big-clock-el-reloj-asesino-john-farrow-ve"
"http://www.wikidata.org/entity/Q1813235","tt0040160","the-big-clock-1948"
"http://www.wikidata.org/entity/Q1813235","tt0040160","1948thebigclockelrelojasesinojohnfarrow"
"http://www.wikidata.org/entity/Q2479172","tt0040751","ruthless1948"
"http://www.wikidata.org/entity/Q2479172","tt0040751","1948-ruthless-traicion-edgar-g.-ulmer-vose"
"http://www.wikidata.org/entity/Q2479172","tt0040751","r4856"
"http://www.wikidata.org/entity/Q2715975","tt0040202","callnorthside777_1948"
"http://www.wikidata.org/entity/Q2715975","tt0040202","1948callnorthside777yocreoentihenryhathawayvose"
"http://www.wikidata.org/entity/Q3220245","tt0040444","The_Scar_1948"
"http://www.wikidata.org/entity/Q3220245","tt0040444","hollow-triumph-pnm"
"http://www.wikidata.org/entity/Q3220245","tt0040444","1948-hollow-triumph-the-scar-the-man-who-murdered-himself-la-cicatriz-steve-sekely-paul-henreid-vose"
"http://www.wikidata.org/entity/Q3220245","tt0040444","hollow-triumph-1948-remastered-movie-720p-hd"
"http://www.wikidata.org/entity/Q3220245","tt0040444","TheScarAKAHollowTriumphUPGRADE"
"http://www.wikidata.org/entity/Q3731068","tt0040087","AllMySons1948"
"http://www.wikidata.org/entity/Q7137208","tt0020258","ParisBound1929AnnHardingFredricMarchCarmelitaGeraghtyLeslieFenton"
"http://www.wikidata.org/entity/Q676039","tt0032551","the-grapes-of-wrath-1940"
"http://www.wikidata.org/entity/Q1282209","tt0038574","GreatExpectations1946"
"http://www.wikidata.org/entity/Q1304986","tt0018806","lafoulethecrowd1927kingvidorvosttcm"
"http://www.wikidata.org/entity/Q1304986","tt0018806","TheCrowd1928"
"http://www.wikidata.org/entity/Q1569918","tt0015324","sherlockjr1924_201909"
"http://www.wikidata.org/entity/Q1812267","tt0062480","weekend-1967"
"http://www.wikidata.org/entity/Q617997","tt0053226","ROOMATTHETOP_201601"
"http://www.wikidata.org/entity/Q721146","tt0038890","roma-cidade-aberta"
"http://www.wikidata.org/entity/Q738526","tt0060802","closely-watched-trains"
"http://www.wikidata.org/entity/Q2559912","tt0023109","39497"
"http://www.wikidata.org/entity/Q237134","tt0037884","the-lost-weekend-1945"
"http://www.wikidata.org/entity/Q237134","tt0037884","1945-the-lost-weekend-dias-sin-huella-billy-wilder-vose"
"http://www.wikidata.org/entity/Q1414527","tt0029855","Algiers_"
"http://www.wikidata.org/entity/Q1414527","tt0029855","algiers-pnm"
"http://www.wikidata.org/entity/Q1414527","tt0029855","Algiers_868"
"http://www.wikidata.org/entity/Q1414527","tt0029855","algiers-1938-colorized"
"http://www.wikidata.org/entity/Q1620394","tt0033627","49thParallelVideoQualityUpgrade"
"http://www.wikidata.org/entity/Q1620394","tt0033627","49thParallel"
"http://www.wikidata.org/entity/Q1543253","tt0023458","shanghai-express"
"http://www.wikidata.org/entity/Q1543253","tt0023458","shanghai-express-32-1547330587237"
"http://www.wikidata.org/entity/Q1543253","tt0023458","shanghai-express-1932-colorized"
"http://www.wikidata.org/entity/Q1543253","tt0023458","shanghai-express-1932-restored-720p-hd"
"http://www.wikidata.org/entity/Q1543253","tt0023458","shanghai-express-1932-colorized-movie-720p-hd"
"http://www.wikidata.org/entity/Q2437586","tt0038175","iwojima"
"http://www.wikidata.org/entity/Q3522008","tt0035120","TheNewSpirit"
"http://www.wikidata.org/entity/Q5718720","tt0034843","HenryBro1942"
"http://www.wikidata.org/entity/Q891902","tt0033423","gov.archives.arc.38638"
"http://www.wikidata.org/entity/Q1133887","tt0035794","DerFuehrersFace"
"http://www.wikidata.org/entity/Q1242327","tt0034666","gov.archives.arc.4672291"
"http://www.wikidata.org/entity/Q1640657","tt0036023","gov.fdr.127"
"http://www.wikidata.org/entity/Q1789631","tt0036264","Cartoontheater1930sAnd1950s1"
"http://www.wikidata.org/entity/Q1795389","tt0034498","BattleOfMidway"
"http://www.wikidata.org/entity/Q1795389","tt0034498","the_battle_of_midway"
"http://www.wikidata.org/entity/Q1795389","tt0034498","Battle.of.Midway.1942"
"http://www.wikidata.org/entity/Q6646384","tt0034978","gov.archives.arc.38651"
"http://www.wikidata.org/entity/Q375855","tt0069704","american-graffiti_1973"
"http://www.wikidata.org/entity/Q787289","tt0037783","HitlerLives"
"http://www.wikidata.org/entity/Q1604699","tt0034247","superman_1941"
"http://www.wikidata.org/entity/Q2412800","tt0142655","OswaldTheLuckyRabbitInAMerryOldSoul"
"http://www.wikidata.org/entity/Q2674555","tt0056122","TheJohnGlennStory"
"http://www.wikidata.org/entity/Q7445700","tt0038919","SeedsofDestiny"
"http://www.wikidata.org/entity/Q200299","tt0042192","all.-about.-eve.-1950.720p"
"http://www.wikidata.org/entity/Q207588","tt0045793","from-here-to-eternity-1953_202110"
"http://www.wikidata.org/entity/Q255328","tt0109045","the.-adventures.-of.-priscilla.-queen.-of.-the.-desert.-1994.1080p.-blu-ray.x-265-rarbg"
"http://www.wikidata.org/entity/Q758585","tt0035966","1943-hangmen-also-die-los-verdugos-tambien-mueren-fritz-lang-vose"
"http://www.wikidata.org/entity/Q814296","tt0037558","brief-encounter-1946"
"http://www.wikidata.org/entity/Q946849","tt0021577","LAgeDOr"
"http://www.wikidata.org/entity/Q971265","tt0038988","Martha_Ivers"
"http://www.wikidata.org/entity/Q971265","tt0038988","1946-the-strange-love-of-martha-ivers-el-extrano-amor-de-martha-ivers-lewis-milestone-vo"
"http://www.wikidata.org/entity/Q971265","tt0038988","Martha_Ivers_movie"
"http://www.wikidata.org/entity/Q971265","tt0038988","TheStrangeLoveOfMarthaIvers"
"http://www.wikidata.org/entity/Q1133647","tt0040724","JohnWayneRedRiverRange193853mns_201605"
"http://www.wikidata.org/entity/Q1138382","tt0033717","high-sierra-1941_202108"
"http://www.wikidata.org/entity/Q3145064","tt0024115","1933heroesforsalegloriayhambrewilliamwellman"
"http://www.wikidata.org/entity/Q26060","tt0046438","tokyo-story"
"http://www.wikidata.org/entity/Q353753","tt0041546","kind-hearts-and-coronets"
"http://www.wikidata.org/entity/Q960883","tt0042046","the-window-1949"
"http://www.wikidata.org/entity/Q978770","tt0038991","le-criminel"
"http://www.wikidata.org/entity/Q978770","tt0038991","TheStranger_0"
"http://www.wikidata.org/entity/Q978770","tt0038991","TheStranger720p"
"http://www.wikidata.org/entity/Q978770","tt0038991","1946-the-stranger-el-extrano-orson-welles-ve"
"http://www.wikidata.org/entity/Q978770","tt0038991","1946-the-stranger-el-extrano-orson-welles-vo"
"http://www.wikidata.org/entity/Q978770","tt0038991","the_stranger_film"
"http://www.wikidata.org/entity/Q979726","tt0037913","mildred-pierce-1945_202102"
"http://www.wikidata.org/entity/Q979726","tt0037913","mildred-pierce-colorized"
"http://www.wikidata.org/entity/Q979726","tt0037913","1945mildredpiercealmaensupliciom.curtiz"
"http://www.wikidata.org/entity/Q1436798","tt0039190","bishops-wife-1947"
"http://www.wikidata.org/entity/Q1545826","tt0043338","ace-in-the-hole1951"
"http://www.wikidata.org/entity/Q1545826","tt0043338","1951-ace-in-the-hole-el-gran-carnaval-billy-wilder-vose"
"http://www.wikidata.org/entity/Q1545826","tt0043338","ace-in-the-hole-1951-legendado-pt"
"http://www.wikidata.org/entity/Q2032599","tt0039566","LifeWithFather"
"http://www.wikidata.org/entity/Q2311935","tt0042281","thebreakingpoint1950_202004"
"http://www.wikidata.org/entity/Q3203606","tt0040798","sleepmylove1948"
"http://www.wikidata.org/entity/Q3203606","tt0040798","1948-sleep-my-love-pacto-tenebroso-douglas-sirk-vose"
"http://www.wikidata.org/entity/Q3203606","tt0040798","sleepmylove_201507"
"http://www.wikidata.org/entity/Q94748","tt0000682","Fantasmagori"
"http://www.wikidata.org/entity/Q521387","tt0056218","the-manchurian-candidate"
"http://www.wikidata.org/entity/Q595196","tt0059527","the-shop-on-main-street"
"http://www.wikidata.org/entity/Q816038","tt0019422","SteamboatWillie"
"http://www.wikidata.org/entity/Q816038","tt0019422","steamboat-willie_1928"
"http://www.wikidata.org/entity/Q2659358","tt0036295","red-hot-riding-hood-1943_202109"
"http://www.wikidata.org/entity/Q3227109","tt0038924","SevenVeils"
"http://www.wikidata.org/entity/Q7764491","tt0009620","Sinking_of_the_Lusitania"
"http://www.wikidata.org/entity/Q18218448","tt4044364","Citizen.Four2014"
"http://www.wikidata.org/entity/Q272599","tt0020629","All.Quiet.on.the.Western.Front.1930_201605"
"http://www.wikidata.org/entity/Q431093","tt0018455","AmanecerSunriseASongOfTwoHumans"
"http://www.wikidata.org/entity/Q654474","tt0039881","1947tmenlabrigadasuicidaanthonymann"
"http://www.wikidata.org/entity/Q658204","tt0060176","blow-up.-1966.1080p.-blu-ray."
"http://www.wikidata.org/entity/Q817159","tt0041113","all-the-kings-men-1949-directed-by-robert-rossen-starting-broderick-crawford-joh"
"http://www.wikidata.org/entity/Q817159","tt0041113","1949-all-the-kings-men-el-politico-robert-rossen-vose"
"http://www.wikidata.org/entity/Q1089519","tt0039211","1947borntokillnacidoparamatarrobertwise"
"http://www.wikidata.org/entity/Q1164789","tt0025586","humanbondage"
"http://www.wikidata.org/entity/Q1164789","tt0025586","ohb4354351"
"http://www.wikidata.org/entity/Q1183253","tt0051036","1957-sweet-smell-of-success-alexander-mackendrick-vose"
"http://www.wikidata.org/entity/Q1345583","tt0044391","bad-and-the-beautiful-1952"
"http://www.wikidata.org/entity/Q1401787","tt0038453","1946-the-dark-corner-envuelto-en-la-sombra-henry-hathaway-vose"
"http://www.wikidata.org/entity/Q1516994","tt0073582","DeepRed1975"
"http://www.wikidata.org/entity/Q2062566","tt0037638","Detour"
"http://www.wikidata.org/entity/Q2062566","tt0037638","detour-1945"
"http://www.wikidata.org/entity/Q2062566","tt0037638","detour1945HD"
"http://www.wikidata.org/entity/Q2062566","tt0037638","detour.-1945.1080p.-blu-ray.-remux.-avc.-lpcm.-1.0-fgt"
"http://www.wikidata.org/entity/Q2062566","tt0037638","Detour-WeirdnessBadMovie"
"http://www.wikidata.org/entity/Q2062566","tt0037638","Detour_66"
"http://www.wikidata.org/entity/Q2062566","tt0037638","Detour_movie"
"http://www.wikidata.org/entity/Q2062566","tt0037638","detour-1945-colorized-movie-720p-hd"
"http://www.wikidata.org/entity/Q2062566","tt0037638","detour_ipod"
"http://www.wikidata.org/entity/Q2385766","tt0044075","1951-storm-warning-aviso-de-tormenta-stuart-heisler-vose"
"http://www.wikidata.org/entity/Q2855809","tt0053133","1959oddsagainsttomorrowapuestascontraelmananarobertwise"
"http://www.wikidata.org/entity/Q3024556","tt0039313","desperate1947"
"http://www.wikidata.org/entity/Q3024556","tt0039313","1947desperatedesesperadoanthonymann"
"http://www.wikidata.org/entity/Q3210438","tt0039757","TheRedHouse"
"http://www.wikidata.org/entity/Q3210438","tt0039757","TheRedHouseVideoAudioUpgrade"
"http://www.wikidata.org/entity/Q3210438","tt0039757","1947-the-red-house-la-casa-roja-delmer-daves-ve"
"http://www.wikidata.org/entity/Q3210438","tt0039757","TheRedHouse_123"
"http://www.wikidata.org/entity/Q3210438","tt0039757","the_red_house_ipod"
"http://www.wikidata.org/entity/Q3345534","tt0045161","1952-the-sniper-el-francotirador-edward-dmytryk-vose"
"http://www.wikidata.org/entity/Q11892619","tt0040671","OpenSecret"
"http://www.wikidata.org/entity/Q142751","tt0059825","train-1964"
"http://www.wikidata.org/entity/Q187686","tt0039224","bruteforce1947_202003"
"http://www.wikidata.org/entity/Q187686","tt0039224","1947-brute-force-fuerza-bruta-entre-rejas-jules-dassin-vose"
"http://www.wikidata.org/entity/Q669068","tt0021890","TheFrontPage1931AdolpheMenjouPatOBrienLewismiles"
"http://www.wikidata.org/entity/Q669068","tt0021890","front-page-1931-pat-obrien"
"http://www.wikidata.org/entity/Q685234","tt0039661","1947-nightmare-alley-el-callejon-de-las-almas-perdidas-edmund-goulding-vose"
"http://www.wikidata.org/entity/Q778161","tt0052311","touch-of-evil-1958_202108"
"http://www.wikidata.org/entity/Q778161","tt0052311","1958-touch-of-evil-sed-de-mal-orson-welles"
"http://www.wikidata.org/entity/Q920908","tt0040071","1949-the-accused-la-acusada-william-dieterle-vose"
"http://www.wikidata.org/entity/Q945074","tt0078841","Being.There.1979"
"http://www.wikidata.org/entity/Q1214303","tt0040525","the-lady-from-shanghai-1947"
"http://www.wikidata.org/entity/Q1214303","tt0040525","1947theladyfromshanghailadamadeshanghaiorsonwelles"
"http://www.wikidata.org/entity/Q1305455","tt0042593","1950-in-a-lonely-place-en-un-lugar-solitario-nicholas-ray-vose"
"http://www.wikidata.org/entity/Q1400390","tt0039689","out-of-the-past-1947"
"http://www.wikidata.org/entity/Q1400390","tt0039689","out-of-the-past-colorized"
"http://www.wikidata.org/entity/Q1634259","tt0043879","on-dangerous-ground-1951"
"http://www.wikidata.org/entity/Q3898439","tt0040270","the-dark-past-1948-william-holden-lee-j-cobb-nina-foch"
"http://www.wikidata.org/entity/Q7284102","tt0039748","railroaded1947_202003"
"http://www.wikidata.org/entity/Q7284102","tt0039748","1947-railroaded-el-ultimo-disparo-trampa-para-un-inocente-anthony-mann-vose"
"http://www.wikidata.org/entity/Q12129013","tt0040112","1948-the-argyle-secrets-cy-endfield-vose"
"http://www.wikidata.org/entity/Q20475","tt0055630","yojimbo_202012"
"http://www.wikidata.org/entity/Q136605","tt0065234","z.-1969.720p.-web-dl.-dcrg-31270111854"
"http://www.wikidata.org/entity/Q465087","tt0018037","jazzsinger_Title_1"
"http://www.wikidata.org/entity/Q478209","tt0036775","pacto-de-sangue_1944"
"http://www.wikidata.org/entity/Q478209","tt0036775","1944-double-indemnity-billy-wilder-vose"
"http://www.wikidata.org/entity/Q478209","tt0036775","Double.Indemnity.1944.720p.BrRip.x265.HEVCBay.com.mkv"
"http://www.wikidata.org/entity/Q2013855","tt0039589","1947-lured-el-asesino-poeta-emboscada-douglas-sirk-vos"
"http://www.wikidata.org/entity/Q2013855","tt0039589","1947-lured-el-asesino-poeta-emboscada-douglas-sirk-leg"
"http://www.wikidata.org/entity/Q2247847","tt0039204","bodyandsoul1947"
"http://www.wikidata.org/entity/Q2247847","tt0039204","1947-body-and-soul-cuerpo-y-alma-robert-rossen-vose"
"http://www.wikidata.org/entity/Q2247847","tt0039204","BodyAndSoul_201403"
"http://www.wikidata.org/entity/Q3041083","tt0043938","theprowler1951usadirjosephloseyfeaturingvanheflinevelynkeyesfilmnoirfullmovie"
"http://www.wikidata.org/entity/Q3041083","tt0043938","1951-the-prowler-el-merodeador-joseph-losey-vose"
"http://www.wikidata.org/entity/Q3228415","tt0039941","1947-the-unsuspected-sin-sombra-de-sospecha-michael-curtiz-vose"
